MedInc,HouseAge,AveRooms,Latitude,Longitude,MedHouseValue
2.3507,39,5.165636588,39.74,-122.19,0.656
2.6023,26,13.98550725,39.26,-120.01,1.393
4.5744,20,5.434706398,37.86,-122.14,3.14
5.6818,17,6.331606218,33.86,-118.07,3.389
1.75,50,3.926900585,36.76,-119.78,0.498
4.9957,22,5.718222222,33.75,-117.83,2.964
4.1656,24,4.687951807,34.15,-118.41,3.647
2.1719,42,3.823308271,38.01,-121.82,0.991
4.8233,8,6.061361457,38.37,-122.69,2.14
3.625,52,5.074675325,34.05,-118.37,4.409
3.415,29,4.128205128,34.15,-118.44,3.825
3.332,16,5.815789474,37.02,-119.57,1.118
7.0217,25,8.023136247,33.89,-117.8,3.579
5.0874,36,5.637254902,33.73,-118.31,3.685
1.7945,50,2.653333333,34.08,-118.26,1.667
3.8869,10,7.104854369,33.68,-117.23,1.259
3.11,40,5.368085106,32.76,-117.02,1.857
5.828,27,6.090909091,34.06,-118.16,3.011
2.7989,27,5.922178988,38.52,-121.98,1.267
4.6937,26,5.484011628,34.13,-117.84,1.98
2.5955,35,4.150442478,34.04,-118.34,1.397
1.5161,28,3.904862579,33.91,-118.22,1.032
4.1591,27,5.381834215,37.55,-122,3.324
5.2289,41,5.569105691,37.87,-122.25,3.846
2.6719,28,3.884156729,37.66,-122.07,1.612
5.1071,41,6.918128655,37.47,-122.24,3.141
1.9439,26,5.768976898,36.02,-119.08,0.621
2.761,42,3.138790036,34.03,-118.17,1.2
6.2917,14,7.31026253,34.04,-117.21,2.247
1.7847,23,4.42384106,33.75,-116.95,1.095
5.2037,25,5.885931559,33.9,-117.85,2.422
3.5186,4,4.555873926,34.1,-117.58,1.278
4.0938,35,5.446366782,34.12,-117.88,1.653
2.4643,35,3.892514395,34.23,-119.12,1.82
3.5536,34,5.218333333,37.71,-122.45,2.51
1.0208,38,3.345890411,33.96,-118.27,0.864
3.0943,17,3.957213385,34.18,-118.54,1.745
4.9318,20,6.247678019,37.34,-121.79,2.624
6.1824,36,6.9,34.21,-118.13,2.741
4.7083,28,5.8,33.88,-118,2.681
4.1325,13,5.064,33.85,-117.95,2.035
6.5853,16,7.379464286,32.91,-117.08,2.484
5.1408,33,5.359861592,34.27,-118.47,2.229
5.1032,18,3.726651481,37.45,-122.19,4.646
3.1827,31,5.771653543,38.02,-121.33,1.621
4.6,28,5.238888889,37.53,-121.98,2.232
3.9696,44,4.693396226,37.58,-122.31,2.583
2.983,45,5.633064516,37.72,-122.14,2.027
5.2319,23,5.950173812,37.37,-122.04,4.301
3.0139,43,5.917582418,38.62,-121.37,1.156
4.875,35,5.927536232,38.53,-122.52,3.367
2.4234,28,3.023479831,37.83,-122.25,2.185
2.9375,30,4.46332737,34.14,-117.87,2.092
5.3054,36,5.86038961,33.96,-118.01,2.735
3.1204,32,4.596287703,33.91,-118.14,2.042
6.3997,50,7.37020316,34.44,-119.72,5.00001
4.1375,38,5.095070423,34.03,-118.14,2.115
1.7798,30,5.428057554,37.94,-121.25,0.659
3.2569,14,5.438818565,34.72,-120.27,2.308
2.1838,18,4.565217391,39.78,-121.59,0.58
2.7039,39,5.116945107,36.56,-121.92,3.64
3.7045,52,4.720430108,37.5,-122.26,3.605
1.645,10,4.561752988,34.13,-117.23,0.687
5.9716,19,6.680805938,34.02,-117.86,2.621
3.5735,16,5.08041958,39.79,-121.97,0.896
4.8984,8,5.023255814,32.56,-117.09,1.515
2.0882,20,5.965517241,39.76,-121.57,1.049
4.7404,43,5.855140187,37.58,-122.37,5.00001
2.9,24,4.401904762,32.77,-117.01,1.852
2.175,47,4.373271889,33.98,-118.32,1.147
7.6144,34,7.171717172,33.79,-118.08,3.762
3.7188,18,5.075822604,38.25,-122.3,1.634
2.1062,21,4.32428115,34.09,-117.94,1.767
2.1979,8,5.642380708,33.79,-116.95,0.953
3.8304,34,5.040302267,34.09,-118.04,1.83
1.0898,45,3.327659574,34.01,-118.25,0.934
6.1064,33,6.233817701,37.51,-122.28,4.05
3.1814,28,5.67781155,36.83,-119.69,0.789
6.2263,52,6.22826087,37.39,-122.33,5.00001
4.5881,3,6.037243948,33.69,-117.19,1.364
3.2632,8,5.466666667,35.12,-118.43,0.998
2.6979,19,4.901015228,33.18,-117.37,2.667
2.8173,32,5.327067669,33.95,-117.42,1.108
1.2917,43,3.831034483,38.61,-121.46,0.663
2.2356,39,3.061403509,34.02,-118.26,1.195
1.9297,36,2.722288439,34.1,-118.3,2.033
2.4306,39,4.899209486,37.34,-121.87,2.891
1.5357,52,3.879120879,38.44,-122.72,1.375
3.338,34,4.57591623,34.19,-118.42,2.225
6.4559,16,7.64116095,34.15,-117.64,3.929
4.25,44,4.592715232,33.8,-118.21,1.431
4.5057,10,3.650943396,33.82,-117.92,1.524
3.1786,36,5.819672131,38.68,-121.37,0.834
0.8288,13,2.545590433,34.05,-118.24,1.813
3.125,9,6.657754011,38.94,-122.69,0.934
5.6062,26,6.017429194,37.46,-121.91,2.268
5.8964,36,5.932489451,37.51,-122.27,4.148
3.6969,35,4.474820144,34.39,-119.59,3.35
2.5664,34,5.620437956,32.82,-115.55,0.675
3.7841,26,6.193146417,39.33,-120.2,1.095
5.1602,16,4.280487805,37.34,-122.03,2.312
4.3194,44,5.764069264,33.86,-118.12,1.995
3.1677,39,4.228937729,34.07,-118.37,4.534
2.1705,10,5.03,37.87,-122.3,1.5
1.0227,8,2.328820116,34.06,-118.24,0.875
3.9812,9,7.19138756,38.75,-120.54,1.366
3.0147,13,5.938186813,38.46,-122.75,1.428
4.9292,17,6.802884615,34.71,-120.46,2.072
5.2043,15,5.551194539,35.64,-117.68,0.957
2.7813,35,5.49375,39.23,-121.09,1.092
2.2188,52,3.604010025,33.74,-118.29,3.067
1.2542,42,3.253571429,38.58,-121.51,0.76
1.75,35,3.827988338,37.3,-120.49,0.576
3.7545,52,5.242774566,37.75,-122.43,3.837
4.1797,43,6.344569288,34.15,-118.03,4.868
5.1663,25,6.186153846,37.25,-121.82,2.412
2.5733,23,5.535714286,36.32,-119.31,0.888
1.4194,10,4.108860759,36.33,-119.66,0.581
4.2062,35,4.797546012,34.09,-117.93,1.613
6.6447,20,6.170940171,33.77,-118.31,4.168
3.7361,5,6.202150538,34.41,-117.51,1.196
6.8686,35,6.666666667,37.89,-122.09,4.065
3.875,17,5.840958606,34.13,-117.37,1.185
12.4429,30,8.267326733,32.86,-117.25,5.00001
3.3611,42,4.326164875,37.75,-121.43,1.176
5.0407,44,6.729386892,34,-118.34,3.149
3.2171,16,4.871980676,39.44,-123.79,1.162
3.6389,28,6,37.97,-121.17,1.304
5.635,27,6.802721088,33.77,-118.03,2.189
4.6065,22,5.389534884,37.23,-121.97,4.459
4.6,34,5.332258065,33.89,-118.01,2.034
3.4219,35,4.597765363,33.92,-118.04,1.562
6.2152,13,5.546052632,32.79,-116.66,2.406
3.1094,40,4.822916667,38.37,-122.73,1.833
1.7596,40,2.09375,38.68,-121.38,0.938
4.3625,29,6.247126437,38.67,-121.28,1.588
1.6406,22,1.885057471,34.07,-118.29,3
2.3269,35,4.614754098,32.73,-117.11,0.973
2.1071,15,6.721649485,33.65,-116.9,0.938
2.2083,44,8.280701754,32.8,-115.73,0.938
2.5938,45,5.555555556,37.55,-120.85,2.75
3.5469,15,5.829411765,38.03,-118.98,0.825
3.4115,35,5.193548387,34.03,-117.96,1.504
3.1324,28,4.22826087,32.85,-117.3,5.00001
5.2312,31,4.940199336,37.64,-122.11,1.976
4.7969,15,6.639393939,36.77,-121.65,2.275
2.3182,23,3.652597403,32.98,-117.09,2.688
2.3713,18,3.526605505,37.35,-121.94,2.44
6.5412,12,6.889952153,32.81,-117.04,2.542
2.0734,28,3.974063401,34.05,-117.73,1.133
4.806,20,5.867973856,34.41,-119.52,2.797
4.9867,7,4.82674772,37.51,-122,1.817
3.9355,41,4.296551724,33.91,-118.37,2.278
6.8322,25,6.578212291,32.92,-117.29,5.00001
3.6897,25,4.143712575,38.57,-121.32,1.011
9.3694,51,8.300970874,37.55,-122.33,5.00001
3.9489,21,4.753794266,34.04,-118.45,3.602
2.3846,22,5.152866242,33.48,-117.66,5.00001
2.6806,52,5.313207547,37.78,-122.27,2.079
3.1327,24,4.665121669,36.93,-121.75,2.181
1.7805,32,4.199831366,33.72,-116.23,0.769
3.5525,7,5.273611111,33.9,-117.57,1.376
4.6563,32,5.369799692,33.86,-118.32,2.917
3.425,28,4.841726619,33.75,-117.9,1.595
3.425,36,3.674965422,34.07,-118.3,2.817
5.7416,25,7.154285714,32.8,-117.04,2.434
4.6731,35,5.385113269,34.22,-118.54,2.241
2.5495,15,4.365569273,38,-121.83,1.036
2.3438,42,2.886977887,34.07,-118.27,2.133
3.3636,37,4.292428198,34.13,-118.24,2.577
5.4493,6,5.772687986,34.33,-118.83,2.426
5.2888,32,5.951672862,34.44,-119.67,4.638
1.043,36,4.320588235,32.69,-117.13,0.901
4.0833,41,6.598591549,36.06,-119,0.813
1.7574,43,4.410958904,37.94,-121.26,0.517
3.8427,35,5.471311475,33.93,-118.11,2.835
4.2841,46,6.521390374,33.84,-118.13,3.124
5.6889,33,7.150313152,32.66,-117.06,2.346
0.977,40,2.315789474,37.81,-122.27,1.188
2.6576,5,5.939205955,34.44,-117.22,0.985
3.4073,52,5.302521008,37.75,-122.41,2.547
3.2321,40,4.280821918,34.16,-118.3,2.436
3.7315,20,7.368303571,37.58,-118.74,1.593
4.5662,33,5.746835443,32.8,-117,1.503
5.1433,23,5.297413793,36.96,-121.69,3.056
2.8941,39,5.50305499,36.97,-122,2.567
4.5556,34,5.71007371,37.57,-122.48,2.49
5.4903,23,6.013921114,32.85,-117.01,1.514
5.1237,52,5.782841823,33.88,-117.93,2.4
2.913,26,4.917763158,34.05,-118.1,1.523
2.5284,11,3.478527607,33.12,-117.09,1.225
3.6875,19,4.979277365,36.66,-121.67,1.897
5.3661,10,5.762452107,38.06,-122.15,1.958
3.5035,37,3.938697318,37.7,-122.46,2.386
2.1538,44,4.368852459,37.73,-122.19,0.797
2.4464,42,3.770114943,33.92,-118.24,0.974
2.3087,52,4.03875969,37.74,-122.42,2.586
3.6027,17,6.162251656,32.87,-116.93,2.119
2.3339,16,3.761658031,38.01,-121.36,0.871
1.8967,52,5,36.74,-119.82,0.438
3.6042,14,18.84693878,37.64,-118.97,1.375
4.7772,34,4.985915493,33.81,-117.96,1.825
1.7566,25,7.107526882,38.94,-122.63,0.49
4.0776,13,6.117263844,33.23,-117.24,1.96
2.6667,52,5.342512909,34.01,-118.32,1.28
5.1782,23,6.564476886,32.8,-117.07,1.951
4.0679,24,6.347394541,38.91,-121.11,1.905
3.6,36,4.240713224,33.97,-118.05,1.54
6.4285,29,6.949569496,37.28,-121.91,3.373
4.4375,48,5.474725275,37.9,-122.54,3.7
2.875,17,5.691082803,32.82,-117.11,1.125
6.2475,12,7.421319797,33.31,-117.22,3.313
4.3631,43,5.362586605,34.2,-118.33,2.846
3.6818,35,4.847593583,37.65,-122.08,1.654
1.5517,31,3.110831234,32.76,-117.09,1.225
6.3955,25,7.367595819,32.85,-117.23,3.167
3.5179,36,6.33919598,38.59,-121.37,2.078
3.7422,16,5.042124542,33.61,-117.74,2.298
3.5295,15,4.567365269,37.68,-122.08,2.422
4.8971,24,4.200704225,33.86,-118.39,4.007
3.9219,35,4.769480519,34.03,-117.92,1.595
4.7965,5,5.84015984,33.76,-117.54,1.608
3.3125,42,4.890675241,34.18,-118.15,1.549
2.8,34,4.553530752,34.28,-118.42,1.443
5.1929,27,6.424460432,33.87,-117.57,1.65
3.4643,16,5.072423398,40.31,-120.49,0.851
5.2879,12,5.410596026,37.57,-122.04,2.312
3.1667,23,5.225531915,32.8,-115.64,1.25
3.7159,52,5.788643533,34.17,-118.12,3.154
2.3023,37,4.926952141,37.74,-120.93,0.919
3.5769,12,5.937586685,32.84,-116.79,2.318
2.0625,6,4.720538721,32.67,-115.52,0.677
2.9817,21,4.876988335,37.44,-122.07,2.25
2.9828,30,6.06401766,36.54,-119.12,0.852
1.7292,47,3.628032345,34.07,-118.21,1.917
0.4999,43,7.846153846,38.07,-120.19,1.625
4.5,30,5.533333333,38.04,-121.32,0.928
5.1619,36,5.202666667,34.25,-118.48,1.953
4.2798,14,3.994520548,33.76,-117.84,2.188
4.2542,16,6.048561151,36.97,-122.05,2.941
2.0357,34,4.906103286,36.64,-118.05,0.742
2.7336,14,4.8,36.3,-119.32,0.892
2.9896,20,4.518134715,32.78,-117.01,2.356
2.3542,43,4.921428571,38.53,-121.48,1.039
6.0308,38,5.857777778,33.82,-118.38,4.167
2.1908,32,5.811594203,36.57,-119.67,1.1
3.6484,16,3.456268222,33.61,-117.7,3.226
7.6886,25,6.911949686,33.73,-118.32,5.00001
3.2465,27,5.258116883,37.67,-122.07,2.306
4.3393,20,5.232388664,37.56,-121.99,2.312
2.2937,25,5.186264308,36.31,-119.79,0.723
3.676,35,4.770562771,33.22,-117.37,1.256
2.9083,32,5.586056645,37.8,-120.99,1.134
5.587,36,5.913946588,33.79,-118.11,2.449
1.5132,37,4.141129032,33.93,-118.24,0.863
6.0531,25,5.833333333,33.8,-117.81,2.307
2.4925,28,3.675449102,33.92,-118.13,1.772
3.9464,35,5.135021097,32.82,-117.2,1.716
3.9575,24,5.065921788,33.93,-118,2.154
2.5682,36,5.44,32.71,-117.07,1.091
7.5,35,6.374545455,33.88,-118.4,5.00001
2.6506,33,4.327464789,37.47,-122.16,1.626
1.7204,5,11.29896907,33.84,-116.48,1.375
4.6304,39,5.038961039,37.32,-121.95,2.632
5.0532,19,4.973796034,33.81,-118.29,2.182
3.8516,37,5.492957746,34.19,-118.52,2.069
1.5064,42,4.385861561,39.72,-121.82,0.663
2.3125,31,4.77,35.79,-119.23,0.621
3.1395,27,4.643086817,33.42,-117.62,3.1
1.5078,22,3.966843501,34.04,-118.16,1.819
4.3919,46,4.91503268,33.97,-118.32,1.571
2.7321,33,5.46763754,36.3,-119.13,0.765
5.0822,27,6.648837209,37.28,-121.94,3.275
3.6181,38,4.051865332,34.11,-118.28,4.956
4.675,33,6.360153257,37.99,-122.12,2.254
1.9044,18,3.879194631,38.55,-121.39,1.543
6.0722,4,5.857777778,33.66,-117.59,2.608
3.755,40,3.87654321,34.01,-118.48,3.983
2.0995,15,3.43083004,34.93,-120.44,0.875
3.7419,52,5.121890547,37.79,-122.46,5.00001
10.1248,25,7.545454545,34.06,-117.87,4.285
2.32,25,4.517676768,38.95,-119.94,0.913
4.0324,26,5.641700405,33.81,-117.84,2.449
15.0001,52,7.958333333,34.06,-118.32,5.00001
4.0781,48,4.466666667,37.73,-122.42,2.503
7.5582,38,5.676923077,34.23,-118.26,2.637
3.3427,16,3.748995984,33.79,-118.29,1.542
3.2188,31,4.511700468,37.97,-122.35,1.138
5.1021,27,5.779582367,37.97,-122,2.028
4.5179,22,6.133479212,36.83,-119.76,0.996
3.4261,16,5.160377358,33.63,-117.71,2.197
1.9844,32,4,37.48,-122.2,2.7
2.8036,46,4.053333333,37.89,-122.3,2.116
4.945,11,6.661971831,38.41,-122,2.984
5.6917,18,6.062909567,33.87,-118.04,2.751
3.4231,15,5.442508711,36.2,-119.32,0.833
3.0909,30,4.447368421,33.75,-117.99,1.844
1.899,39,3.601173021,34.96,-120.44,1.133
2.5804,34,5.390029326,33.97,-117.37,0.924
1.9893,19,4.083499006,32.79,-116.97,1.125
4.3571,51,2.813813814,34.11,-118.34,4.688
3.4471,31,5.326388889,38.44,-122.86,2.095
2.7628,39,4.332844575,37.91,-122.31,1.678
2.6553,41,4.462783172,34.1,-118.1,1.831
3.6765,42,4.360465116,37.37,-122.04,2.528
1.8793,38,5.744588745,33.12,-115.52,0.608
5.7251,28,5.948387097,37.28,-121.98,2.726
4.4279,32,4.671945701,33.93,-118.14,2.264
2.2115,19,5.242816092,33.74,-116.96,0.876
6.4218,19,7.153846154,33.89,-117.87,2.75
2.8194,33,6.27540107,34.71,-118.14,0.93
2.5363,30,4.505235602,37.62,-121.02,0.839
3.6607,22,5.744493392,36.85,-121.73,2.063
3.4937,44,5.522556391,33.61,-117.9,5.00001
2.0493,19,4.186486486,37.58,-120.94,0.995
4.7039,24,4.447368421,33.73,-117.82,2.25
1.4635,43,4.662162162,36.75,-119.78,0.466
6.6959,34,6.470909091,37.52,-122.34,4.112
3.5977,23,5.439914163,34.1,-117.86,1.806
5.208,46,6.094801223,37.11,-122.11,2.068
3.5547,36,5.609195402,37.7,-122.15,1.947
12.1387,23,8.261887345,37.36,-122.14,5.00001
3.6111,24,4.550295858,37.5,-122.26,3.415
1.6838,14,4.745856354,34.58,-117.41,0.579
3.32,40,4.548821549,37.56,-122.31,2.929
2.5038,39,4.970822281,39.14,-121.63,0.683
4.1029,52,5.632022472,37.79,-122.46,5.00001
2.9437,27,4.920471281,34.1,-117.89,1.804
4.3929,52,5.432,38.55,-121.48,1.625
3.9792,22,5.85520362,40.8,-124.02,1.339
4.2708,47,6.554216867,37.71,-122.38,2.071
1.9034,27,4.766666667,40.54,-123.22,0.496
5.2887,21,6.4,37.25,-121.89,2.645
5.0762,26,5.556521739,34.05,-118.4,5.00001
10.2289,34,7.447368421,34.18,-118.09,5.00001
4.2333,20,6.198156682,36.81,-121.5,3.633
2.8661,36,4.645468998,34.07,-117.77,1.24
4.1875,16,4.224576271,37.4,-122.11,2.664
2.9167,35,5.284839204,35.62,-120.69,1.617
2.4053,21,4.945132743,36.93,-121.78,1.784
9.5862,27,7.935611038,37.85,-122.04,4.694
3.6974,36,5.355305466,32.73,-117.08,1.22
15.0001,52,8,37.79,-122.5,5.00001
6.4967,15,6.180904523,33.66,-117.82,3.875
5.1584,37,5.379844961,34.16,-118.39,4.447
2.6875,31,5.657718121,36.72,-119.67,1.538
2.8942,39,4.333333333,34.19,-119.05,2.75
4.9984,12,6.188057653,33.95,-117.51,1.691
2.875,22,3.573364761,34.21,-118.54,2.271
4.1739,36,5.459627329,34.09,-117.71,1.587
2.4053,17,5.477022059,34.12,-117.38,1.052
2.4432,24,3.399168399,33.96,-118.16,1.875
4.0197,17,5.819338422,36.59,-119.62,0.88
1.4138,36,4.345755694,38.54,-121.47,0.525
2.2105,19,4.745454545,33.74,-117.9,1.804
4,26,4.587234043,34.19,-118.5,2.247
2.7143,34,3.55,33.79,-118.25,1.381
3.7841,34,5.141856392,32.83,-117.22,1.769
3.5078,24,3.596059113,32.81,-117.22,3.625
3.8889,25,4.534883721,34.25,-119.2,1.875
7.2211,23,7.557077626,37.68,-121.92,2.919
5.7368,35,6.236842105,33.79,-118.1,2.872
7.3252,24,6.738461538,34.22,-118.61,3.337
4.5982,44,5.506849315,34.01,-118.41,3.335
3.0625,8,5.283194058,39.73,-121.79,1.163
3,43,5.916334661,38.44,-121.56,1.417
2.2444,20,2.977011494,34.06,-118.45,5
4.05,45,5.221884498,32.74,-117.24,2.849
0.9355,24,3.482051282,37.78,-122.43,1.125
3.6273,7,6.651162791,33.61,-117.21,1.509
1.9375,41,5.609137056,34.11,-117.31,0.641
2.6563,30,5.223175966,39.49,-121.52,0.636
2.087,21,3.622516556,34.02,-118.29,1.413
2.8021,33,6.235602094,38.55,-121.36,1.188
4.1429,12,5.308550186,32.87,-117.21,2.544
2.6895,30,5.09137931,33.97,-117.38,1.5
7.2392,31,7.281889764,33.77,-117.81,3.346
5.9214,20,6.91684435,37.27,-121.81,2.24
3.7125,28,6.779069767,39.27,-121.56,1.168
5.6758,15,6.017804154,37.58,-122.06,2.534
4.2813,24,4.339869281,33.76,-117.96,1.895
1.625,34,2.97761194,34.1,-118.31,0.675
4.2833,44,5.079913607,34.09,-118.1,2.58
4.4732,25,4.712616822,33.68,-117.92,2.456
5.9806,15,6.094594595,32.94,-117.25,3.705
2.9386,23,3.815136476,33.74,-118.3,2.605
5.6529,14,6.817821782,38.65,-121.21,1.96
5.0863,30,5.478405316,37.25,-121.95,3.32
6.0715,24,6.782051282,34.04,-117.2,1.734
5.0714,24,7.587219344,33.96,-118.42,3.561
3.6597,10,5.412935323,32.81,-115.58,0.875
2.8828,26,5.290617849,33.76,-117.85,2.047
2.4042,29,4.32037037,37.68,-122.09,2.056
2.6974,31,4.614906832,35.12,-120.61,1.654
5.8374,36,5.438202247,33.91,-118.38,2.896
2.2222,17,3.860465116,33.65,-117.91,2.768
4.9688,4,6.333333333,34.06,-117.13,1.632
2.5954,47,5.281318681,36.98,-122.01,2.294
6.187,18,6.626213592,34.18,-118.93,2.879
12.9758,24,8.73540146,33.78,-118.4,5.00001
4.3292,14,5.04805492,33.77,-117.84,2.065
4.125,52,3.125,34.07,-117.37,2.625
3.1625,23,5.773399015,36.06,-119.05,0.706
5.8673,16,7.211111111,36.36,-119.25,1.548
2.8833,38,5.120253165,37.47,-121.14,1.152
5.6488,25,6.225366876,37.25,-121.84,2.346
1.85,14,4.541218638,36.09,-119.56,0.523
3.0265,52,4.374367622,37.78,-122.46,3.5
4.0789,35,5.640198511,34.2,-118.56,1.967
3.8409,38,5.440329218,32.73,-117.22,2.914
6.2935,26,7.498310811,34.21,-118.87,2.58
4.5368,37,5.720250522,33.94,-118.32,1.688
4.1094,37,5.830985915,33.84,-118.12,2.158
3.2672,32,5.204379562,38.45,-121.83,1.075
2.1265,32,4.436314363,37.98,-121.26,0.557
2.2024,29,5.271341463,41.53,-122.56,0.609
5.5362,7,7.067741935,33.83,-117.53,1.956
1.8173,31,3.007633588,34.08,-118.22,1.542
1.4279,38,5.155660377,34.08,-117.27,0.73
4.224,43,5.655097614,37.49,-122.25,3.496
2.6208,52,3.820338983,35.27,-120.65,2.271
2.5521,36,5,33.9,-118.25,1.131
3.8068,12,4.90619469,38.64,-121.34,1.61
6.5841,14,7.271375465,33.93,-117.83,3.064
4.2594,36,5.366391185,33.94,-118.15,2.424
3.1111,17,5.690437601,37.4,-120.86,1.139
2.8092,17,4.728395062,38.66,-121.34,1.375
4.4562,25,4.907692308,37.74,-122.25,2.062
3.9063,15,4.743062693,34.22,-119.18,1.987
3.3558,27,5.461103253,37.99,-121.71,1.297
6.9737,31,7.041436464,33.77,-117.88,2.888
3.6006,34,4.617710583,33.86,-117.97,1.617
3.7143,52,4.85915493,37.72,-122.44,2.6
3.5109,21,3.71563981,33.72,-118.29,2.25
2.25,45,4.556962025,33.94,-118.26,0.934
2.5741,29,4.932160804,36.71,-119.56,0.73
2.3462,36,4.272,34.09,-118.09,1.885
8.2737,7,7.364768683,36.86,-119.77,1.935
5.0877,26,6.097058824,33.46,-117.66,2.881
3.0773,15,3.910290237,34.43,-119.82,1.125
2.4554,30,4.594520548,36.2,-119.08,0.612
5.2949,33,7.188405797,38.65,-121.27,1.733
3.23,11,11.90079365,35.76,-120.93,1.543
10.675,28,7.96875,37.27,-122.01,5.00001
3.5357,44,4.68707483,34.02,-118.34,1.569
2.0754,39,4.077777778,33.97,-118.27,1.014
3.0987,43,5.20935412,33.92,-118.19,1.394
2.0549,52,4.242819843,38.57,-121.46,1.567
3.0755,32,4.623067776,32.77,-117.06,1.668
4.3598,5,4.694033935,32.89,-117.16,1.891
5.097,33,5.664179104,37.61,-122.03,1.886
3.8472,52,4.916666667,34.08,-118.35,3.957
12.5915,8,10.51162791,37.74,-121.92,4.324
3.2321,46,3.985074627,37.72,-122.48,1.125
2.8235,32,5.101321586,39.03,-121.37,0.655
5.7705,25,6.494755245,33.78,-118.04,2.471
3.6641,25,5.080733945,34.16,-118.42,3.861
5.1491,33,6.228843862,32.81,-117.19,2.07
0.9437,52,2.611111111,38.44,-122.72,1.292
2.1439,38,4.661764706,36.77,-119.76,0.602
1.9309,31,3.762820513,33.75,-117.86,1.734
2.8561,36,4.259189444,34.19,-119.18,1.791
3.2027,11,5.27607362,38.86,-120.92,1.286
2.1563,29,4.475548061,34.12,-117.24,0.723
2.5562,43,6.072463768,36.65,-119.53,0.932
3.125,11,47.51515152,38.42,-120.19,0.775
1.2275,38,4.04679803,34.53,-117.3,0.641
4.5913,49,5.74829932,37.72,-122.47,2.597
4.4375,5,6.031547321,33.09,-117.1,3.53
7.2929,17,6.531120332,37.53,-122.51,3.558
3.045,9,6.475113122,39.2,-121.12,1.704
2.5478,15,5.394833948,38.89,-121.94,0.917
3.055,37,5.152777778,33.92,-118.28,1.054
2.2333,36,5.952941176,36.32,-119.63,0.61
4.1,36,6.487179487,34.14,-117.27,0.964
4.3958,10,6.154506438,34.09,-117.39,1.307
4.6,7,5.133333333,33.83,-117.17,1.875
4.6554,11,5.975945017,34.62,-120.08,2.723
4.5179,15,6.862884161,38.04,-121.33,1.456
4.9236,28,5.84717608,37.66,-122.42,2.735
0.6433,24,3.725663717,32.71,-117.12,1.113
5.1482,12,6.781582054,33.38,-117.63,5.00001
2.2278,15,4.618581907,33.13,-117.21,1.328
2.1865,15,3.9,33.93,-117.43,1.293
2.2656,47,3.792207792,34.03,-118.21,1.45
3.1103,44,4.661849711,37.71,-122.13,1.889
3.2241,28,4.188376754,34.15,-118.43,2.958
3.6845,32,4.326388889,34.21,-118.39,1.785
2.4653,34,5.466666667,37.35,-120.6,0.661
5.2519,50,4.759191176,37.76,-122.44,3.766
3.83,35,5.593283582,34.03,-117.94,1.49
2.8871,22,7.232736573,39.61,-121.39,0.947
10.6605,50,7.379464286,37.73,-122.47,5.00001
1.9767,23,5.708401977,33.78,-117.23,0.815
6.9081,18,8.207671958,38.09,-122.61,3.687
3.625,25,5.305555556,34.09,-117.7,1.218
3.9519,50,5.439330544,38.01,-122.12,1.265
2.7813,36,4.65034965,39.44,-123.79,1.058
7.6986,23,7.141501294,33.75,-118.38,5.00001
2.101,51,5.311111111,36.73,-119.81,0.567
1.5278,19,6.436123348,39.83,-123.84,1.458
2.507,30,3.96375,32.64,-117.09,1.427
3.9227,24,5.034345048,33.84,-118.27,2.086
1.5846,46,4.375838926,33.99,-118.29,1.148
7.2582,4,7.376840696,38.63,-121.24,2.732
6,26,5.442666667,34.15,-117.24,1.402
2.5158,22,4.006151743,37.64,-122.07,1.349
2.9877,5,4.46780303,34.17,-117.33,1.199
2.4896,26,4.529190207,37.87,-122.08,0.734
4.925,27,5.5,34.18,-118.65,2.403
3.6451,32,3.74852768,34.03,-118.5,3.833
3.125,9,5.554092192,34.54,-117.32,0.928
2.8125,29,6.078571429,36.46,-119.69,0.792
2.1542,27,3.182142857,32.66,-117.1,1.063
1.9728,33,4.64,38.58,-121.53,0.764
4.1944,8,2.909090909,33.63,-117.8,2.708
5.1483,28,5.602534562,37.3,-121.99,3.42
3.7143,32,4.443661972,33.75,-117.9,1.63
2.0786,27,5.789808917,37.77,-122.18,0.975
3.625,36,5.108527132,33.17,-117.35,1.98
3.4402,28,6.522821577,38.03,-121.65,1.924
7.2096,35,6.409948542,33.83,-118.2,4.903
3.2632,38,4.848039216,33.77,-117.95,1.809
4.0208,52,5.395833333,37.28,-121.95,2.625
2.0244,19,3.915743671,36.69,-121.61,1.185
6.2135,28,6.408577878,37.97,-121.99,2.172
4.8618,22,5.018963338,34.05,-118.44,5.00001
3.1319,27,5.47715736,39.97,-122.14,0.627
2.9219,18,5.46875,38.51,-121.49,1.529
3.756,31,4.977622378,34.05,-118.1,1.833
3.0357,23,4.470219436,34.09,-117.66,1.515
2.9605,37,4.48,34.13,-117.99,1.294
2.9286,20,4.507142857,32.56,-117.12,2.577
1.933,15,5.431372549,37.05,-120.82,1.406
4.3021,15,5.101083032,32.78,-115.57,0.875
2.3889,44,4.933806147,34.1,-117.37,0.861
4.3529,38,6.154723127,32.77,-117.07,1.84
4.0966,20,5.780068729,33.94,-117.37,1.401
2.6042,25,5.250596659,39.22,-121.09,1.167
1.3362,18,4.822299652,32.57,-117.06,0.95
2.5272,5,6.080049261,34.1,-117.41,0.92
3.017,19,8.096666667,38.86,-120.02,0.976
